#{"t_start": 1685852382.8628893, "env_id": null}
r,l,t
-37542.845874,156,200.296597
-48143.096779,20,200.335233
-48805.183855,39,200.412498
-45610.316178,107,200.607527
440515.97485,1192,203.281768
188118.305959,1232,206.349135
-49021.834908,11,206.369081
-37546.294096,151,206.630715
-49557.094105,21,206.667672
-49026.648565,39,206.735999
-49409.918395,31,206.789574
-49569.344677,26,206.836449
-48731.975559,36,206.90079
-49634.42122,24,206.942678
-44145.567064,155,207.496233
-49755.451175,22,207.536773
-45085.23413,109,207.735467
-41820.540413,120,207.958183
-46984.512318,23,207.999074
-48004.815761,62,208.113554
-48262.003351,26,208.162067
-49672.572431,26,208.210935
-49648.933889,23,208.543416
-41790.213267,142,208.821756
-49607.661649,21,208.858961
-38852.568107,169,209.156672
-49647.489343,23,209.196758
24319.228369,367,210.135578
-43173.802151,91,210.29568
-44115.150205,94,210.458483
-47314.183884,57,210.556773
586835.18191,1759,214.965845
-48222.482472,35,215.028322
-44607.78051,141,215.27965
-49789.382428,24,215.322535
-46855.889466,68,215.705669
-46598.132182,42,215.792943
-40731.640828,140,216.05078
-36387.247725,156,216.322626
-49322.664841,34,216.381604
-43587.895039,118,216.587295
-48849.096438,27,216.912706
-49428.297692,33,216.978895
-49694.740264,26,217.032418
-43986.910028,93,217.198234
-40584.352793,155,217.467548
-49473.717914,23,217.507441
-49166.395061,27,217.555279
-49739.171151,28,217.604151
-47007.326298,103,218.0535
-44690.476131,105,218.263104
-44284.184896,77,218.396608
-49598.462798,27,218.444089
-49359.463161,28,218.492515
-48756.569405,46,218.573253
-44706.720181,87,218.72616
-46152.921212,71,218.851185
-48818.56751,39,218.920812
-49441.693061,29,219.261905
-47648.054984,63,219.389613
-49078.445258,33,219.450344
-42533.66983,138,219.689597
-48782.524823,18,219.722033
-49456.496483,21,219.758935
-39067.362031,156,220.049763
-46599.606297,46,220.131031
-47787.366164,72,220.545722
-45337.343867,134,220.790602
-49472.859548,28,220.8395
2197200.170505,2596,226.827999
-46182.252495,28,226.878616
-49141.761653,21,226.914492
-49761.526572,27,226.961873
-49124.002822,28,227.01174
-44502.857822,92,227.447108
-47435.022711,43,227.534261
-44899.786232,137,227.780946
-43097.08848,142,228.028028
-49730.808583,23,228.070101
-49673.027775,29,228.120946
-49127.575048,29,228.172332
-49347.389805,30,228.224769
