#{"t_start": 1686081766.938324, "env_id": null}
r,l,t
-0.416,585,31.411116
1.013,14,31.43605
1.008,9,31.452039
1.009,10,31.470989
1.017,18,31.502903
1.009,10,31.521851
0.407,1408,34.059159
1.014,15,34.086084
1.007,8,34.101044
1.008,9,34.117002
1.01,11,34.136949
1.008,9,34.153054
1.008,9,34.169011
1.019,20,34.204915
1.012,13,34.226856
1.006,7,34.240819
1.006,7,34.253785
1.005,6,34.264755
1.006,7,34.277521
1.005,6,34.288491
1.005,6,34.299462
1.005,6,34.310462
1.005,6,34.321403
1.005,6,34.331956
1.007,8,34.347914
1.018,19,34.38083
1.006,7,34.393795
1.005,6,34.404766
1.005,6,34.415764
1.005,6,34.426708
1.006,7,34.4397
1.008,9,34.45566
1.011,12,35.470913
1.014,15,35.502827
1.006,7,35.517787
1.006,7,35.531751
1.005,6,35.543718
1.005,6,35.555686
1.005,6,35.569649
0.915,1916,38.931046
1.006,7,38.94401
1.006,7,38.957
1.005,6,38.966974
1.005,6,38.977931
1.005,6,38.988895
1.005,6,39.000862
1.004,5,39.010862
1.005,6,39.021806
1.006,7,39.033776
1.005,6,39.044745
1.005,6,39.055715
1.006,7,39.069679
1.005,6,40.055731
1.004,5,40.066702
1.004,5,40.077523
1.005,6,40.09048
1.005,6,40.102448
1.004,5,40.113419
1.004,5,40.124389
1.004,5,40.13536
1.003,4,40.144336
1.003,4,40.152314
1.003,4,40.16129
1.003,4,40.170266
1.003,4,40.179243
1.003,4,40.187222
1.003,4,40.198192
1.003,4,40.207168
1.003,4,40.216146
1.003,4,40.22512
1.003,4,40.233099
1.003,4,40.242084
1.003,4,40.249056
1.003,4,40.257035
1.003,4,40.265013
1.004,5,40.273989
1.004,5,40.282965
1.005,6,40.293936
1.005,6,40.304937
1.005,6,40.3169
1.007,8,40.330837
1.01,11,40.351782
1.007,8,40.366741
1.005,6,40.377287
1.006,7,40.390251
1.005,6,40.401222
1.005,6,40.41319
1.005,6,40.425158
1.006,7,40.438124
1.005,6,40.449121
1.004,5,40.458069
1.004,5,40.468043
1.005,6,40.48007
1.005,6,40.491012
1.006,7,40.503008
1.006,7,40.515946
1.006,7,40.528911
1.006,7,40.541877
1.005,6,40.553844
1.005,6,40.564843
1.004,5,40.573791
1.005,6,40.58579
1.007,8,40.600719
1.006,7,40.613685
1.008,9,40.630639
1.007,8,40.644626
1.006,7,40.657567
1.005,6,40.668538
1.006,7,40.681503
1.007,8,40.695476
1.007,8,40.710426
1.006,7,40.723392
1.005,6,40.734361
1.005,6,40.745332
1.004,5,40.754308
1.004,5,40.764697
1.004,5,40.774635
1.004,5,40.783589
1.004,5,40.793552
1.006,7,40.807513
1.008,9,40.824349
1.009,10,40.845294
1.013,14,40.870227
1.015,16,40.898718
1.015,16,40.927617
1.008,9,40.94457
1.007,8,40.958533
1.006,7,40.972029
1.006,7,40.985182
1.005,6,40.997149
1.006,7,41.010116
1.007,8,41.025075
1.011,12,41.04602
1.006,7,41.059982
1.005,6,41.070491
1.006,7,41.083695
1.012,13,41.106634
1.017,18,41.14057
1.009,10,41.158496
1.008,9,41.174478
1.005,6,41.186445
1.005,6,41.198389
1.005,6,41.208362
1.005,6,41.219356
1.005,6,41.230303
1.006,7,41.243268
1.005,6,41.253265
1.005,6,41.265209
1.005,6,41.276927
1.005,6,41.287407
1.005,6,41.298376
1.005,6,41.310369
1.005,6,41.320318
1.005,6,41.332285
1.005,6,41.343258
1.008,9,41.359214
1.008,9,41.375847
1.007,8,41.38981
1.005,6,41.401779
1.007,8,41.415741
1.01,11,41.435687
1.007,8,41.450648
1.006,7,41.463614
1.006,7,41.477284
1.005,6,41.488251
1.004,5,41.498226
1.004,5,41.507201
1.004,5,41.516178
1.004,5,41.525153
1.004,5,41.535126
1.005,6,41.546128
1.005,6,41.55607
1.005,6,41.567389
1.005,6,41.578349
1.005,6,41.589319
1.005,6,41.601288
1.005,6,41.611285
1.005,6,41.623259
1.005,6,41.634224
1.005,6,41.64517
1.005,6,41.656141
1.005,6,41.667471
1.005,6,41.678217
1.006,7,41.691153
1.006,7,41.704118
1.005,6,41.715089
1.005,6,41.726059
1.006,7,41.740046
1.005,6,41.751018
1.006,7,41.762988
1.005,6,41.773957
1.005,6,41.785706
1.005,6,41.796678
1.005,6,41.809644
1.005,6,41.822638
1.005,6,41.83358
1.005,6,41.844551
1.004,5,41.854524
1.004,5,41.863668
1.004,5,41.872813
1.005,6,41.884317
1.005,6,41.89529
1.007,8,41.910249
1.009,10,41.928224
1.007,8,41.943161
1.006,7,41.957123
1.008,9,41.973085
1.013,14,41.998049
1.006,7,42.011013
1.005,6,42.021984
1.006,7,42.03495
1.006,7,42.047914
1.007,8,42.062897
1.009,10,42.080653
1.01,11,42.101597
1.009,10,42.119549
1.007,8,42.133512
1.006,7,42.146478
1.005,6,42.157449
1.005,6,42.169447
1.005,6,42.180418
1.005,6,42.191389
1.006,7,42.204355
1.011,12,42.226295
1.01,11,42.246242
1.007,8,42.260205
1.005,6,42.271177
1.009,10,42.289127
1.009,10,42.308077
1.012,13,42.331039
1.007,8,42.344979
1.005,6,42.35595
1.006,7,42.369466
1.005,6,42.381433
1.005,6,42.392404
1.005,6,42.403375
1.007,8,42.417338
1.007,8,42.431301
1.006,7,42.445262
1.005,6,42.456233
1.005,6,42.467231
1.004,5,42.477201
1.005,6,42.488148
1.005,6,42.499119
1.005,6,42.511111
1.005,6,42.522057
1.006,7,42.534025
1.006,7,42.54699
1.005,6,42.557961
1.004,5,42.566939
1.004,5,42.575965
1.004,5,42.585915
1.004,5,42.594918
1.004,5,42.604891
1.004,5,42.612867
1.004,5,42.622816
1.004,5,42.631792
1.004,5,42.640769
1.004,5,42.650743
1.004,5,42.659717
1.004,5,42.668693
1.004,5,42.677797
1.004,5,42.687776
1.005,6,42.698774
1.006,7,42.710715
1.006,7,42.723708
1.006,7,42.737643
1.019,20,42.77255
1.009,10,42.791498
1.006,7,42.805448
1.006,7,42.818443
1.004,5,42.829373
1.005,6,42.840368
1.006,7,42.852312
1.005,6,42.864281
1.005,6,42.875252
1.006,7,42.888242
1.006,7,42.901181
1.006,7,42.914146
1.006,7,42.928109
1.008,9,42.943101
-0.965,36,43.006899
1.01,11,43.026845
1.008,9,43.042802
1.006,7,43.055768
1.006,7,43.068943
1.006,7,43.080916
1.005,6,43.092884
1.004,5,43.10186
1.004,5,43.111834
1.005,6,43.121807
1.006,7,43.134771
1.007,8,43.148736
1.007,8,43.163302
1.006,7,43.17527
1.006,7,43.189233
1.01,11,43.212171
1.008,9,43.229126
1.008,9,43.246081
1.006,7,43.259046
1.007,8,43.274531
1.007,8,43.289483
1.006,7,43.303446
1.006,7,43.316437
1.006,7,43.329376
1.005,6,43.340348
1.005,6,43.351347
1.005,6,43.362296
1.005,6,43.37326
1.005,6,43.385671
1.005,6,43.396639
1.005,6,43.407639
1.005,6,43.419579
1.005,6,43.430549
1.005,6,43.442518
1.005,6,43.452515
1.005,6,43.463462
1.005,6,43.475364
